millet,state,district,year,month,modal_price
bajra,Maharashtra,Sangli,2022,7,2528.06
bajra,Maharashtra,Satara,2022,7,2513.33
bajra,Maharashtra,Thane,2022,7,2513.64
bajra,Maharashtra,Yavatmal,2022,7,1850.0
bajra,Maharashtra,Ahmednagar,2022,10,2154.77
bajra,Maharashtra,Akola,2022,10,2250.0
bajra,Maharashtra,Beed,2022,10,2231.67
bajra,Maharashtra,Buldhana,2022,10,2475.0
bajra,Maharashtra,Chattrapati Sambhajinagar,2022,10,2278.85
bajra,Maharashtra,Dhule,2022,10,2050.23
bajra,Maharashtra,Jalana,2022,10,2277.13
bajra,Maharashtra,Jalgaon,2022,10,2187.36
bajra,Maharashtra,Mumbai,2022,10,3000.0
bajra,Maharashtra,Nandurbar,2022,10,2083.54
bajra,Maharashtra,Nashik,2022,10,2097.37
bajra,Maharashtra,Parbhani,2022,10,2250.0
bajra,Maharashtra,Pune,2022,10,2914.75
bajra,Maharashtra,Raigad,2022,10,2075.58
bajra,Maharashtra,Sangli,2022,10,2586.31
bajra,Maharashtra,Satara,2022,10,2450.0
bajra,Maharashtra,Sholapur,2022,10,2287.0
bajra,Maharashtra,Ahmednagar,2023,1,2328.46
bajra,Maharashtra,Beed,2023,1,2510.75
bajra,Maharashtra,Chattrapati Sambhajinagar,2023,1,2445.48
bajra,Maharashtra,Dhule,2023,1,2222.86
bajra,Maharashtra,Jalana,2023,1,2792.57
bajra,Maharashtra,Jalgaon,2023,1,2610.82
bajra,Maharashtra,Mumbai,2023,1,3300.54
bajra,Maharashtra,Nandurbar,2023,1,2591.08
bajra,Maharashtra,Nashik,2023,1,2464.91
bajra,Maharashtra,Parbhani,2023,1,2670.0
bajra,Maharashtra,Pune,2023,1,3229.01
bajra,Maharashtra,Raigad,2023,1,2406.25
bajra,Maharashtra,Sangli,2023,1,2813.12
bajra,Maharashtra,Satara,2023,1,2800.0
bajra,Maharashtra,Sholapur,2023,1,2100.0
bajra,Maharashtra,Thane,2023,1,2982.46
bajra,Maharashtra,Ahmednagar,2023,4,2309.08
bajra,Maharashtra,Beed,2023,4,2639.32
bajra,Maharashtra,Buldhana,2023,4,2590.0
bajra,Maharashtra,Chattrapati Sambhajinagar,2023,4,2577.8
bajra,Maharashtra,Dhule,2023,4,2473.58
bajra,Maharashtra,Jalana,2023,4,2674.1
bajra,Maharashtra,Jalgaon,2023,4,2566.72
bajra,Maharashtra,Mumbai,2023,4,3600.0
bajra,Maharashtra,Nandurbar,2023,4,2347.52
bajra,Maharashtra,Nashik,2023,4,2492.67
bajra,Maharashtra,Parbhani,2023,4,2759.62
bajra,Maharashtra,Pune,2023,4,3013.37
bajra,Maharashtra,Raigad,2023,4,2340.0
bajra,Maharashtra,Sangli,2023,4,2779.95
bajra,Maharashtra,Satara,2023,4,2500.0
bajra,Maharashtra,Sholapur,2023,4,3000.0
bajra,Maharashtra,Thane,2023,4,3500.0
bajra,Maharashtra,Ahmednagar,2023,7,2165.19
bajra,Maharashtra,Amarawati,2023,7,2160.39
bajra,Maharashtra,Beed,2023,7,2304.35
bajra,Maharashtra,Buldhana,2023,7,2242.65
bajra,Maharashtra,Chattrapati Sambhajinagar,2023,7,2305.62
bajra,Maharashtra,Dharashiv(Usmanabad),2023,7,2351.0
bajra,Maharashtra,Dhule,2023,7,2235.15
bajra,Maharashtra,Jalana,2023,7,2323.65
bajra,Maharashtra,Jalgaon,2023,7,2258.25
bajra,Maharashtra,Mumbai,2023,7,3600.0
bajra,Maharashtra,Nandurbar,2023,7,2188.94
bajra,Maharashtra,Nashik,2023,7,2436.09
bajra,Maharashtra,Parbhani,2023,7,2410.5
bajra,Maharashtra,Pune,2023,7,3176.76
bajra,Maharashtra,Raigad,2023,7,2250.0
bajra,Maharashtra,Sangli,2023,7,2824.26
bajra,Maharashtra,Satara,2023,7,2394.44
bajra,Maharashtra,Thane,2023,7,3390.62
bajra,Maharashtra,Vashim,2023,7,2287.08
bajra,Maharashtra,Yavatmal,2023,7,2212.19
bajra,Maharashtra,Ahmednagar,2023,10,2340.31
bajra,Maharashtra,Akola,2023,10,2355.5
bajra,Maharashtra,Amarawati,2023,10,2100.0
bajra,Maharashtra,Beed,2023,10,2369.66
bajra,Maharashtra,Buldhana,2023,10,2411.25
bajra,Maharashtra,Chattrapati Sambhajinagar,2023,10,2307.95
bajra,Maharashtra,Dharashiv(Usmanabad),2023,10,2875.0
bajra,Maharashtra,Dhule,2023,10,2163.75
bajra,Maharashtra,Jalana,2023,10,2328.71
bajra,Maharashtra,Jalgaon,2023,10,2271.54
bajra,Maharashtra,Mumbai,2023,10,3800.0
bajra,Maharashtra,Nandurbar,2023,10,2126.24
bajra,Maharashtra,Nashik,2023,10,2451.59
bajra,Maharashtra,Parbhani,2023,10,2324.07
bajra,Maharashtra,Pune,2023,10,3333.5
bajra,Maharashtra,Raigad,2023,10,2407.35
bajra,Maharashtra,Sangli,2023,10,2770.29
bajra,Maharashtra,Sholapur,2023,10,2565.55
bajra,Maharashtra,Vashim,2023,10,2211.67
bajra,Maharashtra,Yavatmal,2023,10,2298.86
bajra,Maharashtra,Ahmednagar,2024,1,2460.28
bajra,Maharashtra,Akola,2024,1,2750.0
bajra,Maharashtra,Beed,2024,1,2599.52
bajra,Maharashtra,Buldhana,2024,1,2369.4
bajra,Maharashtra,Chattrapati Sambhajinagar,2024,1,2452.19
bajra,Maharashtra,Dharashiv(Usmanabad),2024,1,2967.33
bajra,Maharashtra,Dhule,2024,1,2330.59
bajra,Maharashtra,Jalana,2024,1,2438.48
bajra,Maharashtra,Jalgaon,2024,1,2443.4
bajra,Maharashtra,Mumbai,2024,1,3300.0
bajra,Maharashtra,Nandurbar,2024,1,2456.27
bajra,Maharashtra,Nashik,2024,1,2589.84
bajra,Maharashtra,Parbhani,2024,1,2574.5
bajra,Maharashtra,Pune,2024,1,3513.24
bajra,Maharashtra,Raigad,2024,1,2414.29
bajra,Maharashtra,Sangli,2024,1,2758.02
bajra,Maharashtra,Sholapur,2024,1,2561.88
bajra,Maharashtra,Thane,2024,1,3677.27
bajra,Maharashtra,Ahmednagar,2024,4,2511.27
bajra,Maharashtra,Amarawati,2024,4,2651.79
bajra,Maharashtra,Beed,2024,4,2583.53
bajra,Maharashtra,Buldhana,2024,4,2133.7
bajra,Maharashtra,Chattrapati Sambhajinagar,2024,4,2428.86
bajra,Maharashtra,Dharashiv(Usmanabad),2024,4,2800.0
bajra,Maharashtra,Dhule,2024,4,2345.09
bajra,Maharashtra,Jalana,2024,4,2484.63
bajra,Maharashtra,Jalgaon,2024,4,2392.77
bajra,Maharashtra,Mumbai,2024,4,3400.0
bajra,Maharashtra,Nandurbar,2024,4,2460.93
bajra,Maharashtra,Nashik,2024,4,2690.71
bajra,Maharashtra,Parbhani,2024,4,2326.0
bajra,Maharashtra,Pune,2024,4,3066.1
bajra,Maharashtra,Sangli,2024,4,2736.21
bajra,Maharashtra,Satara,2024,4,2600.0
bajra,Maharashtra,Sholapur,2024,4,2450.0
bajra,Maharashtra,Thane,2024,4,2670.0
bajra,Maharashtra,Vashim,2024,4,2066.11
bajra,Maharashtra,Yavatmal,2024,4,2176.31
bajra,Maharashtra,Ahmednagar,2024,7,2470.15
bajra,Maharashtra,Akola,2024,7,2221.43
bajra,Maharashtra,Amarawati,2024,7,2358.6
bajra,Maharashtra,Beed,2024,7,2576.09
bajra,Maharashtra,Buldhana,2024,7,2149.93
bajra,Maharashtra,Chattrapati Sambhajinagar,2024,7,2384.17
bajra,Maharashtra,Dharashiv(Usmanabad),2024,7,2650.11
bajra,Maharashtra,Dhule,2024,7,2380.06
bajra,Maharashtra,Jalana,2024,7,2457.41
bajra,Maharashtra,Jalgaon,2024,7,2434.92
bajra,Maharashtra,Mumbai,2024,7,3150.0
bajra,Maharashtra,Nandurbar,2024,7,2328.34
bajra,Maharashtra,Nashik,2024,7,2563.6
bajra,Maharashtra,Parbhani,2024,7,2018.43
bajra,Maharashtra,Pune,2024,7,3216.13
bajra,Maharashtra,Sangli,2024,7,2757.14
bajra,Maharashtra,Sholapur,2024,7,2557.38
bajra,Maharashtra,Vashim,2024,7,2080.12
bajra,Maharashtra,Yavatmal,2024,7,2192.02
bajra,Maharashtra,Ahmednagar,2024,10,2369.37
bajra,Maharashtra,Akola,2024,10,2242.86
bajra,Maharashtra,Amarawati,2024,10,2454.86
bajra,Maharashtra,Beed,2024,10,2549.47
bajra,Maharashtra,Buldhana,2024,10,2265.94
bajra,Maharashtra,Chattrapati Sambhajinagar,2024,10,2513.01
bajra,Maharashtra,Dharashiv(Usmanabad),2024,10,2546.82
bajra,Maharashtra,Dhule,2024,10,2460.39
bajra,Maharashtra,Jalana,2024,10,2534.23
bajra,Maharashtra,Jalgaon,2024,10,2496.54
bajra,Maharashtra,Mumbai,2024,10,3500.0
bajra,Maharashtra,Nandurbar,2024,10,2454.15
bajra,Maharashtra,Nashik,2024,10,2513.97
bajra,Maharashtra,Parbhani,2024,10,2565.48
bajra,Maharashtra,Pune,2024,10,3418.08
bajra,Maharashtra,Sangli,2024,10,2813.91
bajra,Maharashtra,Satara,2024,10,2500.0
bajra,Maharashtra,Sholapur,2024,10,2194.59
bajra,Maharashtra,Thane,2024,10,2997.5
bajra,Maharashtra,Vashim,2024,10,2169.0
bajra,Maharashtra,Yavatmal,2024,10,2074.61
bajra,Maharashtra,Ahmednagar,2025,1,2588.63
bajra,Maharashtra,Akola,2025,1,2985.71
bajra,Maharashtra,Amarawati,2025,1,2848.9
bajra,Maharashtra,Beed,2025,1,2875.76
bajra,Maharashtra,Buldhana,2025,1,2482.49
bajra,Maharashtra,Chattrapati Sambhajinagar,2025,1,2828.74
bajra,Maharashtra,Dhule,2025,1,2510.68
bajra,Maharashtra,Jalana,2025,1,2779.13
bajra,Maharashtra,Jalgaon,2025,1,2726.84
bajra,Maharashtra,Mumbai,2025,1,3589.22
bajra,Maharashtra,Nandurbar,2025,1,2791.92
bajra,Maharashtra,Nashik,2025,1,2720.61
bajra,Maharashtra,Parbhani,2025,1,2648.67
bajra,Maharashtra,Pune,2025,1,3677.79
bajra,Maharashtra,Sangli,2025,1,3094.21
bajra,Maharashtra,Satara,2025,1,2560.94
bajra,Maharashtra,Sholapur,2025,1,2604.37
bajra,Maharashtra,Thane,2025,1,2913.33
bajra,Maharashtra,Vashim,2025,1,2488.92
bajra,Maharashtra,Yavatmal,2025,1,2500.0
bajra,Maharashtra,Ahmednagar,2025,4,2574.07
bajra,Maharashtra,Amarawati,2025,4,2491.37
bajra,Maharashtra,Beed,2025,4,2483.0
bajra,Maharashtra,Buldhana,2025,4,2429.86
bajra,Maharashtra,Chattrapati Sambhajinagar,2025,4,2541.82
bajra,Maharashtra,Dharashiv(Usmanabad),2025,4,2579.27
bajra,Maharashtra,Dhule,2025,4,2542.56
bajra,Maharashtra,Jalana,2025,4,2520.69
bajra,Maharashtra,Jalgaon,2025,4,2493.91
bajra,Maharashtra,Mumbai,2025,4,3900.0
bajra,Maharashtra,Nandurbar,2025,4,2329.86
bajra,Maharashtra,Nashik,2025,4,2440.64
bajra,Maharashtra,Parbhani,2025,4,2390.25
bajra,Maharashtra,Pune,2025,4,3061.94
bajra,Maharashtra,Sangli,2025,4,3045.05
bajra,Maharashtra,Sholapur,2025,4,2561.76
bajra,Maharashtra,Thane,2025,4,3046.49
bajra,Maharashtra,Vashim,2025,4,2378.86
bajra,Maharashtra,Yavatmal,2025,4,2699.15
bajra,Maharashtra,Ahmednagar,2025,7,2312.94
bajra,Maharashtra,Akola,2025,7,2180.77
bajra,Maharashtra,Amarawati,2025,7,2202.37
bajra,Maharashtra,Beed,2025,7,2536.28
bajra,Maharashtra,Buldhana,2025,7,2167.48
bajra,Maharashtra,Chattrapati Sambhajinagar,2025,7,2491.74
bajra,Maharashtra,Dharashiv(Usmanabad),2025,7,2268.54
bajra,Maharashtra,Dhule,2025,7,2361.25
bajra,Maharashtra,Jalana,2025,7,2695.09
bajra,Maharashtra,Jalgaon,2025,7,2401.08
bajra,Maharashtra,Mumbai,2025,7,3100.58
bajra,Maharashtra,Nanded,2025,7,2000.0
bajra,Maharashtra,Nandurbar,2025,7,2283.59
bajra,Maharashtra,Nashik,2025,7,2411.25
bajra,Maharashtra,Parbhani,2025,7,2054.84
bajra,Maharashtra,Pune,2025,7,3375.58
bajra,Maharashtra,Sangli,2025,7,2981.36
bajra,Maharashtra,Sholapur,2025,7,2250.9
bajra,Maharashtra,Thane,2025,7,3096.8
bajra,Maharashtra,Vashim,2025,7,2223.45
bajra,Maharashtra,Yavatmal,2025,7,2148.48
bajra,Maharashtra,Ahmednagar,2025,10,2319.63
bajra,Maharashtra,Akola,2025,10,2237.88
bajra,Maharashtra,Amarawati,2025,10,2194.63
bajra,Maharashtra,Beed,2025,10,2541.0
bajra,Maharashtra,Buldhana,2025,10,2286.04
bajra,Maharashtra,Chattrapati Sambhajinagar,2025,10,2494.51
bajra,Maharashtra,Dharashiv(Usmanabad),2025,10,2479.47
bajra,Maharashtra,Dhule,2025,10,2248.58
bajra,Maharashtra,Jalana,2025,10,2708.09
bajra,Maharashtra,Jalgaon,2025,10,2362.2
bajra,Maharashtra,Mumbai,2025,10,3500.0
bajra,Maharashtra,Nandurbar,2025,10,2145.96
bajra,Maharashtra,Nashik,2025,10,2262.2
bajra,Maharashtra,Parbhani,2025,10,2415.57
bajra,Maharashtra,Pune,2025,10,3321.74
bajra,Maharashtra,Sangli,2025,10,2896.22
bajra,Maharashtra,Satara,2025,10,2700.0
bajra,Maharashtra,Sholapur,2025,10,1964.08
bajra,Maharashtra,Thane,2025,10,2993.97
bajra,Maharashtra,Vashim,2025,10,2140.3
bajra,Maharashtra,Yavatmal,2025,10,2608.85
bajra,Maharashtra,Ahmednagar,2026,1,2315.51
bajra,Maharashtra,Amarawati,2026,1,2431.25
bajra,Maharashtra,Beed,2026,1,2812.02
bajra,Maharashtra,Buldhana,2026,1,2557.3
bajra,Maharashtra,Chattrapati Sambhajinagar,2026,1,2871.3
bajra,Maharashtra,Dharashiv(Usmanabad),2026,1,2566.67
bajra,Maharashtra,Dhule,2026,1,2349.54
bajra,Maharashtra,Jalana,2026,1,2709.87
bajra,Maharashtra,Jalgaon,2026,1,2546.26
bajra,Maharashtra,Kolhapur,2026,1,3000.0
bajra,Maharashtra,Mumbai,2026,1,4025.11
bajra,Maharashtra,Nandurbar,2026,1,2269.6
bajra,Maharashtra,Nashik,2026,1,2379.6
bajra,Maharashtra,Pune,2026,1,3760.59
bajra,Maharashtra,Sangli,2026,1,3127.28
bajra,Maharashtra,Satara,2026,1,2651.04
bajra,Maharashtra,Sholapur,2026,1,2070.68
bajra,Maharashtra,Thane,2026,1,3069.71
bajra,Maharashtra,Yavatmal,2026,1,2735.6
bajra,Maharashtra,Ahmednagar,2026,2,2233.13
bajra,Maharashtra,Amarawati,2026,2,2515.62
bajra,Maharashtra,Beed,2026,2,2792.06
bajra,Maharashtra,Buldhana,2026,2,2391.62
bajra,Maharashtra,Chattrapati Sambhajinagar,2026,2,2574.29
bajra,Maharashtra,Dharashiv(Usmanabad),2026,2,2760.67
bajra,Maharashtra,Dhule,2026,2,2140.89
bajra,Maharashtra,Jalana,2026,2,2792.12
bajra,Maharashtra,Jalgaon,2026,2,2508.8
bajra,Maharashtra,Mumbai,2026,2,4000.0
bajra,Maharashtra,Nandurbar,2026,2,2037.65
bajra,Maharashtra,Nashik,2026,2,2299.22
bajra,Maharashtra,Parbhani,2026,2,2533.19
bajra,Maharashtra,Pune,2026,2,3793.09
bajra,Maharashtra,Sangli,2026,2,3138.48
bajra,Maharashtra,Sholapur,2026,2,1835.38
bajra,Maharashtra,Thane,2026,2,2972.64
bajra,Maharashtra,Ahmednagar,2026,3,2136.63
bajra,Maharashtra,Amarawati,2026,3,2446.43
bajra,Maharashtra,Beed,2026,3,2611.76
bajra,Maharashtra,Buldhana,2026,3,2365.26
bajra,Maharashtra,Chattrapati Sambhajinagar,2026,3,2248.11
bajra,Maharashtra,Dhule,2026,3,2401.14
bajra,Maharashtra,Jalana,2026,3,2667.32
bajra,Maharashtra,Jalgaon,2026,3,2429.54
bajra,Maharashtra,Mumbai,2026,3,4000.0
bajra,Maharashtra,Nandurbar,2026,3,1821.74
bajra,Maharashtra,Nashik,2026,3,1958.8
bajra,Maharashtra,Parbhani,2026,3,2300.0
bajra,Maharashtra,Pune,2026,3,3861.04
bajra,Maharashtra,Sangli,2026,3,3138.0
bajra,Maharashtra,Sholapur,2026,3,2120.0
bajra,Maharashtra,Thane,2026,3,2998.74
bajra,Maharashtra,Yavatmal,2026,3,2000.0
bajra,Maharashtra,Ahmednagar,2026,4,1984.18
bajra,Maharashtra,Akola,2026,4,1200.0
bajra,Maharashtra,Amarawati,2026,4,2433.33
bajra,Maharashtra,Beed,2026,4,2570.21
bajra,Maharashtra,Buldhana,2026,4,2131.96
bajra,Maharashtra,Chattrapati Sambhajinagar,2026,4,2765.43
bajra,Maharashtra,Dhule,2026,4,2292.32
bajra,Maharashtra,Jalana,2026,4,2563.24
bajra,Maharashtra,Jalgaon,2026,4,2377.13
bajra,Maharashtra,Mumbai,2026,4,4000.0
bajra,Maharashtra,Nandurbar,2026,4,2381.02
bajra,Maharashtra,Nashik,2026,4,2259.21
bajra,Maharashtra,Parbhani,2026,4,2600.0
bajra,Maharashtra,Pune,2026,4,3553.05
bajra,Maharashtra,Sholapur,2026,4,1702.0
bajra,Maharashtra,Thane,2026,4,2900.0
bajra,Karnataka,Bagalkot,2021,1,1222.13
bajra,Karnataka,Bangalore,2021,1,1940.79
bajra,Karnataka,Belgaum,2021,1,1373.92
bajra,Karnataka,Bellary,2021,1,1278.21
bajra,Karnataka,Bidar,2021,1,1138.1
bajra,Karnataka,Gadag,2021,1,1193.47
bajra,Karnataka,Kalburgi,2021,1,1322.27
bajra,Karnataka,Koppal,2021,1,1180.33
bajra,Karnataka,Raichur,2021,1,1199.1
bajra,Karnataka,Bagalkot,2021,4,1335.15
bajra,Karnataka,Bangalore,2021,4,1999.68
bajra,Karnataka,Belgaum,2021,4,1339.81
bajra,Karnataka,Bellary,2021,4,1506.37
bajra,Karnataka,Bijapur,2021,4,1293.33
bajra,Karnataka,Gadag,2021,4,1258.68
bajra,Karnataka,Kalburgi,2021,4,1441.67
bajra,Karnataka,Koppal,2021,4,1413.86
bajra,Karnataka,Raichur,2021,4,1606.36
bajra,Karnataka,Bagalkot,2021,7,1528.2
bajra,Karnataka,Bangalore,2021,7,1952.4
bajra,Karnataka,Belgaum,2021,7,1652.03
bajra,Karnataka,Bellary,2021,7,1675.71
bajra,Karnataka,Bidar,2021,7,1299.0
bajra,Karnataka,Bijapur,2021,7,1443.23
bajra,Karnataka,Gadag,2021,7,1370.62
bajra,Karnataka,Kalburgi,2021,7,1513.64
bajra,Karnataka,Koppal,2021,7,1498.66
bajra,Karnataka,Raichur,2021,7,1549.3
bajra,Karnataka,Bagalkot,2021,10,1538.95
bajra,Karnataka,Bangalore,2021,10,2150.0
bajra,Karnataka,Belgaum,2021,10,1501.79
bajra,Karnataka,Bellary,2021,10,1565.91
bajra,Karnataka,Bidar,2021,10,1400.0
bajra,Karnataka,Bijapur,2021,10,1466.15
bajra,Karnataka,Gadag,2021,10,1480.32
bajra,Karnataka,Kalburgi,2021,10,2202.17
bajra,Karnataka,Koppal,2021,10,1482.57
bajra,Karnataka,Raichur,2021,10,1538.5
bajra,Karnataka,Bagalkot,2022,1,1692.11
bajra,Karnataka,Bangalore,2022,1,2284.42
bajra,Karnataka,Belgaum,2022,1,1747.57
bajra,Karnataka,Bellary,2022,1,1790.03
bajra,Karnataka,Bidar,2022,1,1496.67
bajra,Karnataka,Bijapur,2022,1,1551.35
bajra,Karnataka,Dharwad,2022,1,1750.0
bajra,Karnataka,Gadag,2022,1,1829.55
bajra,Karnataka,Kalburgi,2022,1,1955.56
bajra,Karnataka,Koppal,2022,1,1660.97
bajra,Karnataka,Raichur,2022,1,1782.3
bajra,Karnataka,Bagalkot,2022,4,2098.38
bajra,Karnataka,Bangalore,2022,4,2745.29
bajra,Karnataka,Belgaum,2022,4,1966.67
bajra,Karnataka,Bellary,2022,4,2149.98
bajra,Karnataka,Bijapur,2022,4,1831.94
bajra,Karnataka,Gadag,2022,4,1800.0
bajra,Karnataka,Kalburgi,2022,4,2284.29
bajra,Karnataka,Koppal,2022,4,2159.45
bajra,Karnataka,Raichur,2022,4,2252.2
bajra,Karnataka,Bagalkot,2022,10,2224.27
bajra,Karnataka,Bangalore,2022,10,2915.68
bajra,Karnataka,Belgaum,2022,10,1921.96
bajra,Karnataka,Bellary,2022,10,1960.54
bajra,Karnataka,Bijapur,2022,10,1893.9
bajra,Karnataka,Gadag,2022,10,1849.24
bajra,Karnataka,Kalburgi,2022,10,1950.0
bajra,Karnataka,Koppal,2022,10,1835.47
bajra,Karnataka,Raichur,2022,10,1944.99
bajra,Karnataka,Bagalkot,2022,7,2270.0
bajra,Karnataka,Bangalore,2022,7,2620.08
bajra,Karnataka,Belgaum,2022,7,2177.78
bajra,Karnataka,Bellary,2022,7,2484.18
bajra,Karnataka,Bijapur,2022,7,1796.67
bajra,Karnataka,Kalburgi,2022,7,2042.86
bajra,Karnataka,Kolar,2022,7,2650.0
bajra,Karnataka,Koppal,2022,7,2227.5
bajra,Karnataka,Raichur,2022,7,2478.9
bajra,Karnataka,Bagalkot,2023,1,2174.45
bajra,Karnataka,Bangalore,2023,1,2935.61
bajra,Karnataka,Belgaum,2023,1,2076.67
bajra,Karnataka,Bellary,2023,1,2391.5
bajra,Karnataka,Bijapur,2023,1,2338.89
bajra,Karnataka,Gadag,2023,1,2282.94
bajra,Karnataka,Kalburgi,2023,1,2550.0
bajra,Karnataka,Kolar,2023,1,2250.0
bajra,Karnataka,Koppal,2023,1,2079.03
bajra,Karnataka,Raichur,2023,1,2300.96
bajra,Karnataka,Bagalkot,2023,4,2000.0
bajra,Karnataka,Bangalore,2023,4,2947.43
bajra,Karnataka,Belgaum,2023,4,2129.0
bajra,Karnataka,Bellary,2023,4,2329.31
bajra,Karnataka,Bijapur,2023,4,2277.78
bajra,Karnataka,Kalburgi,2023,4,2400.0
bajra,Karnataka,Koppal,2023,4,2185.88
bajra,Karnataka,Raichur,2023,4,2535.46
bajra,Karnataka,Bagalkot,2023,7,2246.32
bajra,Karnataka,Bangalore,2023,7,2900.0
bajra,Karnataka,Belgaum,2023,7,2084.83
bajra,Karnataka,Bellary,2023,7,2523.53
bajra,Karnataka,Bijapur,2023,7,2425.0
bajra,Karnataka,Kalburgi,2023,7,2222.5
bajra,Karnataka,Koppal,2023,7,2161.25
bajra,Karnataka,Raichur,2023,7,2547.16
bajra,Karnataka,Bagalkot,2023,10,2414.18
bajra,Karnataka,Bangalore,2023,10,3000.0
bajra,Karnataka,Belgaum,2023,10,2178.84
bajra,Karnataka,Bellary,2023,10,2274.31
bajra,Karnataka,Bijapur,2023,10,2422.5
bajra,Karnataka,Gadag,2023,10,2181.32
bajra,Karnataka,Kalburgi,2023,10,2650.0
bajra,Karnataka,Koppal,2023,10,2239.02
bajra,Karnataka,Raichur,2023,10,2262.79
bajra,Karnataka,Bagalkot,2024,1,2239.3
bajra,Karnataka,Bangalore,2024,1,3163.16
bajra,Karnataka,Bellary,2024,1,2390.93
bajra,Karnataka,Bijapur,2024,1,2518.27
bajra,Karnataka,Chitradurga,2024,1,2509.0
bajra,Karnataka,Gadag,2024,1,2277.25
bajra,Karnataka,Kalburgi,2024,1,2560.91
bajra,Karnataka,Koppal,2024,1,2286.33
bajra,Karnataka,Raichur,2024,1,2493.74
bajra,Karnataka,Bagalkot,2024,4,2092.2
bajra,Karnataka,Bangalore,2024,4,3000.0
bajra,Karnataka,Belgaum,2024,4,2100.0
bajra,Karnataka,Bellary,2024,4,2356.35
bajra,Karnataka,Bijapur,2024,4,2364.06
bajra,Karnataka,Gadag,2024,4,2199.0
bajra,Karnataka,Kalburgi,2024,4,2501.72
bajra,Karnataka,Koppal,2024,4,2249.96
bajra,Karnataka,Raichur,2024,4,2372.93
bajra,Karnataka,Bagalkot,2024,7,2334.33
bajra,Karnataka,Bangalore,2024,7,2921.19
bajra,Karnataka,Bellary,2024,7,2492.3
bajra,Karnataka,Bijapur,2024,7,2222.18
bajra,Karnataka,Chitradurga,2024,7,2548.0
bajra,Karnataka,Gadag,2024,7,2342.33
bajra,Karnataka,Kalburgi,2024,7,2268.55
bajra,Karnataka,Koppal,2024,7,2463.77
bajra,Karnataka,Mandya,2024,7,2700.0
bajra,Karnataka,Raichur,2024,7,2539.38
bajra,Karnataka,Bagalkot,2024,10,2309.93
bajra,Karnataka,Bangalore,2024,10,3000.0
bajra,Karnataka,Belgaum,2024,10,2228.45
bajra,Karnataka,Bellary,2024,10,2204.67
bajra,Karnataka,Bijapur,2024,10,2260.54
bajra,Karnataka,Gadag,2024,10,2152.44
bajra,Karnataka,Kalburgi,2024,10,2310.8
bajra,Karnataka,Koppal,2024,10,2207.89
bajra,Karnataka,Raichur,2024,10,2306.9
bajra,Karnataka,Bagalkot,2025,1,2353.93
bajra,Karnataka,Bangalore,2025,1,3277.37
bajra,Karnataka,Bellary,2025,1,2349.38
bajra,Karnataka,Bijapur,2025,1,2330.19
bajra,Karnataka,Chamrajnagar,2025,1,2400.0
bajra,Karnataka,Gadag,2025,1,2173.0
bajra,Karnataka,Kalburgi,2025,1,2766.0
bajra,Karnataka,Koppal,2025,1,2250.37
bajra,Karnataka,Raichur,2025,1,2376.37
bajra,Karnataka,Bagalkot,2025,4,2229.0
bajra,Karnataka,Belgaum,2025,4,2288.5
bajra,Karnataka,Kalburgi,2025,4,2341.07
bajra,Karnataka,Kolar,2025,4,2800.0
bajra,Karnataka,Raichur,2025,4,2297.1
bajra,Karnataka,Kalburgi,2025,7,2176.29
bajra,Karnataka,Koppal,2025,7,2380.0
bajra,Karnataka,Kalburgi,2025,10,2130.0
bajra,Karnataka,Shimoga,2025,10,2833.0
bajra,Karnataka,Yadgiri,2025,10,2350.0
bajra,Karnataka,Bagalkot,2026,1,1951.15
bajra,Karnataka,Belgaum,2026,1,2087.19
bajra,Karnataka,Bellary,2026,1,2289.75
bajra,Karnataka,Bijapur,2026,1,2212.01
bajra,Karnataka,Chitradurga,2026,1,2109.0
bajra,Karnataka,Davangere,2026,1,2300.0
bajra,Karnataka,Kalburgi,2026,1,2577.78
bajra,Karnataka,Raichur,2026,1,2137.12
bajra,Karnataka,Yadgiri,2026,1,2300.0
bajra,Karnataka,Bagalkot,2026,2,1860.1
bajra,Karnataka,Belgaum,2026,2,2900.0
bajra,Karnataka,Bellary,2026,2,1969.5
bajra,Karnataka,Bijapur,2026,2,1912.72
bajra,Karnataka,Chitradurga,2026,2,1720.0
bajra,Karnataka,Davangere,2026,2,2800.0
bajra,Karnataka,Kalburgi,2026,2,2250.0
bajra,Karnataka,Raichur,2026,2,2296.9
bajra,Karnataka,Yadgiri,2026,2,2355.22
bajra,Karnataka,Bagalkot,2026,3,1842.57
bajra,Karnataka,Bangalore,2026,3,3150.0
bajra,Karnataka,Belgaum,2026,3,1964.09
bajra,Karnataka,Bellary,2026,3,2086.18
bajra,Karnataka,Bidar,2026,3,2400.0
bajra,Karnataka,Bijapur,2026,3,2062.51
bajra,Karnataka,Davangere,2026,3,2432.08
bajra,Karnataka,Kalburgi,2026,3,2344.69
bajra,Karnataka,Koppal,2026,3,1985.8
bajra,Karnataka,Raichur,2026,3,2300.94
bajra,Karnataka,Yadgiri,2026,3,2238.93
bajra,Karnataka,Bagalkot,2026,4,2066.9
bajra,Karnataka,Bangalore,2026,4,3122.53
bajra,Karnataka,Belgaum,2026,4,2189.32
bajra,Karnataka,Bellary,2026,4,2638.64
